annee;patho_niv1;patho_niv2;patho_niv3;top;cla_age_5;sexe;region;dept;Ntop;Npop;prev;Niveau prioritaire;libelle_classe_age;libelle_sexe;tri
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;1;93;05;730;70020;1.035;1,2,3;tous âges;hommes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;1;93;999;26520;2562430;1.035;1,2,3;tous âges;hommes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;1;94;999;1710;150520;1.135;1,2,3;tous âges;hommes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;04;974;3050;488990;0.623;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;04;999;3050;488990;0.623;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;11;78;4550;767420;0.593;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;11;999;47450;6346710;0.748;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;24;18;1020;151200;0.675;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;24;36;830;109010;0.757;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;24;999;8860;1322950;0.669;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;27;71;2200;281470;0.78;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;28;14;2680;364170;0.736;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;28;50;1960;255320;0.768;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;28;76;5360;648450;0.827;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;28;999;13360;1714110;0.779;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;32;02;2090;265030;0.789;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;32;60;3290;421320;0.78;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;44;52;770;84680;0.905;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;44;55;850;88130;0.961;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;44;999;21110;2718730;0.777;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;52;53;880;154800;0.568;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;52;999;12820;2009020;0.638;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;53;22;2670;320160;0.835;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;53;35;3370;567230;0.594;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;53;56;2920;412260;0.707;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;75;24;1590;215100;0.741;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;75;64;2390;367780;0.65;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;76;12;940;141290;0.667;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;76;46;730;89720;0.815;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;76;48;320;37030;0.861;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;76;999;23380;3170330;0.737;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;84;38;5700;668240;0.853;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;84;42;3150;397370;0.791;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;84;07;1280;171220;0.745;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;84;74;2530;424750;0.595;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;2;93;83;4940;605300;0.816;1,2,3;tous âges;femmes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;02;972;2140;360050;0.595;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;06;999;430;130950;0.331;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;11;75;20000;2070870;0.966;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;11;92;12770;1604160;0.796;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;11;93;16780;1613410;1.04;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;11;999;107870;12183030;0.885;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;24;28;3800;424300;0.896;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;24;37;4980;614980;0.81;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;24;999;21020;2537020;0.828;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;27;25;4430;533270;0.831;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;27;39;2210;256030;0.862;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;27;71;5220;541200;0.965;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;27;89;3260;324610;1.003;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;27;90;1140;134750;0.843;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;28;27;5220;594400;0.878;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;32;60;7300;814640;0.896;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;32;999;56290;5855760;0.961;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;44;55;1870;171800;1.089;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;44;57;9180;899900;1.02;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;44;999;48350;5234990;0.924;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;52;44;11590;1481480;0.782;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;52;53;2050;301130;0.681;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;52;72;4620;556300;0.83;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;52;85;6310;716810;0.88;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;52;999;30970;3879260;0.798;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;53;29;8640;930080;0.929;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;75;24;3740;411000;0.909;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;75;40;3650;446550;0.816;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;75;47;2970;331470;0.897;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;75;86;5120;421870;1.214;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;75;87;4430;360130;1.23;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;75;999;55430;6113020;0.907;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;76;32;1640;190210;0.862;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;76;65;2000;231000;0.864;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;76;81;3630;396170;0.915;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;76;999;52750;6099910;0.865;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;84;63;5520;653480;0.845;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;84;74;5770;815080;0.708;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;84;999;70640;8063910;0.876;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;93;04;1690;166630;1.012;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;93;06;10600;1157180;0.916;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;93;83;10600;1160420;0.913;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;93;84;4850;591150;0.821;1,2,3;tous âges;tous sexes;6.0
2023;Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);Maladies du foie ou du pancréas (hors mucoviscidose);MFP_CAT_EXC;tsage;9;94;2A;1560;149570;1.04;1,2,3;tous âges;tous sexes;6.0
2023;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;ALD_CAT_CAT;tsage;1;01;971;6480;174280;3.72;1,2,3;tous âges;hommes;16.0
2023;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;ALD_CAT_CAT;tsage;1;01;999;6480;174280;3.72;1,2,3;tous âges;hommes;16.0
2023;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;ALD_CAT_CAT;tsage;1;03;999;2040;93280;2.182;1,2,3;tous âges;hommes;16.0
2023;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;ALD_CAT_CAT;tsage;1;04;974;8080;448100;1.803;1,2,3;tous âges;hommes;16.0
2023;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;ALD_CAT_CAT;tsage;1;04;999;8080;448100;1.803;1,2,3;tous âges;hommes;16.0
2023;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;ALD_CAT_CAT;tsage;1;06;999;6040;58330;10.349;1,2,3;tous âges;hommes;16.0
2023;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;ALD_CAT_CAT;tsage;1;11;78;13710;710830;1.929;1,2,3;tous âges;hommes;16.0
2023;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;ALD_CAT_CAT;tsage;1;24;41;3320;155660;2.13;1,2,3;tous âges;hommes;16.0
2023;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;Affections de longue durée (dont 31 et 32) pour d'autres causes;ALD_CAT_CAT;tsage;1;24;999;27030;1214070;2.227;1,2,3;tous âges;hommes;16.0
